host_ID,host_species,village,season,sex,mass,unfiltered_reads,grid,dist_village,total_reads,asv_ID,reads
3038,Rattus rattus,Sarahandrano,2,male,138,40898,agroforest,2.11,13105.999999999998,ASV_52,0.04509385014497177
3419,Rattus rattus,Sarahandrano,3,male,47,22549,agroforest,2.11,11843.999999999998,ASV_52,0.0199257007767646
3380,Rattus rattus,Sarahandrano,3,male,102,30192,agroforest,2.11,11465.999999999998,ASV_52,0.03898482469911042
3358,Rattus rattus,Sarahandrano,3,male,172,29194,secondary_forest,2.35,12350.999999999998,ASV_52,0.05351793377054488
3319,Rattus rattus,Sarahandrano,3,female,90,29550,secondary_forest,2.35,14330.999999999998,ASV_52,0.05156653408694439
2900,Rattus rattus,Sarahandrano,1,female,38,41622,secondary_forest,2.35,25436,ASV_52,0.03593332284950463
2946,Rattus rattus,Sarahandrano,1,male,162,24814,agroforest,2.11,16946,ASV_52,0.01675911719579841
2950,Rattus rattus,Sarahandrano,1,male,160,25952,agroforest,2.11,17449,ASV_52,0.02137658318528282
3233,Rattus rattus,Sarahandrano,3,female,74,37134,brushy_regrowth,0.72,12296.999999999998,ASV_52,0.04448239407985685
2323,Mus musculus,Mandena,2,female,9.5,24890,agriculture,1.61,12189.999999999998,ASV_520,0.02198523379819523
2415,Mus musculus,Mandena,2,male,15.5,29024,flooded_rice,1.19,20287,ASV_520,0.02114654704983486
3512,Mus musculus,Andatsakala,1,male,12,17275,brushy_regrowth,1.7,9166.999999999998,ASV_520,0.05301625395440167
3518,Mus musculus,Andatsakala,1,male,12.5,14050,brushy_regrowth,1.7,8089.999999999999,ASV_520,0.01990111248454881
3533,Mus musculus,Andatsakala,1,male,9.8,30734,agriculture,1.47,20601,ASV_520,0.02242609582059123
3604,Mus musculus,Andatsakala,1,male,9.5,19467,agroforest,1.08,9366.999999999998,ASV_520,0.03309490765453186
3675,Mus musculus,Andatsakala,2,male,13.3,44414,brushy_regrowth,1.68,21715.999999999996,ASV_520,0.0355498250138147
4021,Mus musculus,Andatsakala,3,male,17,21315,agroforest,1.08,13341.999999999998,ASV_520,0.02488382551341628
2988,Mus musculus,Sarahandrano,2,male,12.3,2527,brushy_regrowth,0.72,1981,ASV_520,0.02473498233215547
2433,Mus musculus,Mandena,2,male,15,23244,flooded_rice,1.19,10946.999999999998,ASV_520,0.02749611765780578
2052,Mus musculus,Mandena,1,male,13,27140,agriculture,1.61,13618.999999999998,ASV_520,0.02276231735075996
3498,Mus musculus,Andatsakala,1,male,11.2,12764,brushy_regrowth,1.7,7776.999999999998,ASV_520,0.01774463160601775
3739,Mus musculus,Andatsakala,2,female,12.5,50080,agroforest,1.08,27494.999999999996,ASV_520,0.0316057464993635
3632,Mus musculus,Andatsakala,1,female,13.8,27729,flooded_rice,0.4,15783.999999999998,ASV_520,0.03953370501773948
3551,Mus musculus,Andatsakala,1,male,12,22459,secondary_forest,2.08,14078,ASV_521,0.02550078136098876
3565,Mus musculus,Andatsakala,1,male,9.4,13749,secondary_forest,2.08,11070.999999999998,ASV_521,0.05826031975431308
3594,Mus musculus,Andatsakala,1,male,11.6,11923,agroforest,1.08,5959.999999999999,ASV_521,0.03640939597315435
3596,Mus musculus,Andatsakala,1,male,11,12041,agroforest,1.08,5719.999999999999,ASV_521,0.02744755244755244
3628,Mus musculus,Andatsakala,1,male,11.6,16463,village,0,9330.999999999998,ASV_521,0.02196977815882541
3993,Mus musculus,Andatsakala,3,male,15.5,79576,agroforest,1.08,41108,ASV_521,0.01985015082222438
3829,Mus musculus,Andatsakala,3,female,14,40409,brushy_regrowth,1.71,19690.999999999996,ASV_521,0.02178660301660656
3597,Mus musculus,Andatsakala,1,male,13,8990,agroforest,1.08,4737.999999999999,ASV_521,0.03165892781764458
2051,Mus musculus,Mandena,1,male,11.8,33327,agriculture,1.61,15725.999999999998,ASV_521,0.060345923947602693
3498,Mus musculus,Andatsakala,1,male,11.2,12764,brushy_regrowth,1.7,7776.999999999998,ASV_521,0.02378809309502378
4000,Mus musculus,Andatsakala,3,male,11,43840,agroforest,1.08,24898.999999999996,ASV_521,0.02293264789750592
3588,Mus musculus,Andatsakala,1,female,14.2,31731,agroforest,1.08,18603,ASV_521,0.03778960382733967
3505,Mus musculus,Andatsakala,1,female,14.5,26824,brushy_regrowth,1.7,18576.999999999996,ASV_521,0.0251386122624751
3218,Rattus rattus,Sarahandrano,3,male,58,33987,brushy_regrowth,0.72,19064.999999999996,ASV_522,0.02738001573564121
2860,Rattus rattus,Sarahandrano,1,male,47,1152,agriculture,1.1,950,ASV_522,0.02421052631578946
2802,Rattus rattus,Sarahandrano,1,male,135,24255,brushy_regrowth,0.72,16689.999999999996,ASV_522,0.2405632115038946
2798,Rattus rattus,Sarahandrano,1,male,98,26476,brushy_regrowth,0.72,14109.999999999998,ASV_522,0.07512402551382
2746,Rattus rattus,Mandena,3,male,82,15255,agroforest,0.45,10622,ASV_522,0.03238561476181509
2826,Rattus rattus,Sarahandrano,1,male,148,19364,agriculture,1.1,15236.999999999998,ASV_5225,0.0130603137100479
2064,Rattus rattus,Mandena,1,male,100,17242,agriculture,1.61,10516.999999999998,ASV_523,0.02652847770276693
2354,Rattus rattus,Mandena,2,male,25,18157,secondary_forest,2.78,10819.999999999998,ASV_523,0.03308687615526801
2577,Rattus rattus,Mandena,3,male,60,22955,agriculture,1.61,13804,ASV_523,0.0312952767313822
3577,Rattus rattus,Andatsakala,1,male,93,24090,semi-intact_forest,2.61,11101,ASV_523,0.0588235294117647
3658,Rattus rattus,Andatsakala,1,male,34,29069,village,0,14040.999999999998,ASV_523,0.02884409942311801
3669,Rattus rattus,Andatsakala,2,male,118,34512,brushy_regrowth,1.71,19820.999999999996,ASV_523,0.01912113415064828
2635,Microgale brevicaudata,Mandena,3,female,9.2,21102,flooded_rice,1.12,12974.999999999998,ASV_5233,0.01911368015414256
3375,Rattus rattus,Sarahandrano,3,male,65,33450,agroforest,2.11,14754.999999999998,ASV_524,0.0319891562182311
3990,Rattus rattus,Andatsakala,3,male,84,21314,flooded_rice,0.39,9634.999999999998,ASV_524,0.05666839647119875
3661,Rattus rattus,Andatsakala,2,male,48,23879,brushy_regrowth,1.71,12233,ASV_524,0.03351589961579333
3679,Rattus rattus,Andatsakala,2,male,54,19327,brushy_regrowth,1.71,9961,ASV_524,0.02319044272663387
3806,Rattus rattus,Andatsakala,2,female,70,15550,flooded_rice,0.39,7169.999999999998,ASV_524,0.03165969316596932
3961,Rattus rattus,Andatsakala,3,female,92,21872,village,0,6806.999999999998,ASV_524,0.07462905832231527
3037,Rattus rattus,Sarahandrano,2,female,122,29594,agroforest,2.11,16501,ASV_524,0.06854130052724078
2103,Rattus rattus,Mandena,1,female,54,17723,village,0,11913,ASV_525,0.02241249055653486
3662,Rattus rattus,Andatsakala,2,female,62,35404,brushy_regrowth,1.71,16359.999999999996,ASV_525,0.02878973105134473
2138,Rattus rattus,Mandena,1,male,90,45753,semi-intact_forest,3.44,33382,ASV_525,0.04077047510634473
2799,Rattus rattus,Sarahandrano,1,female,89,28704,brushy_regrowth,0.72,11423.999999999998,ASV_525,0.04367997198879553
2980,Rattus rattus,Sarahandrano,1,male,63,41743,village,0,21306.999999999996,ASV_525,0.0396113953160933
3650,Rattus rattus,Andatsakala,1,female,98,24443,village,0,10184.999999999998,ASV_525,0.05665193912616593
3903,Rattus rattus,Andatsakala,3,male,76,25351,secondary_forest,2.08,10886.999999999998,ASV_525,0.03811885735280609
2603,Rattus rattus,Mandena,3,male,58,17198,flooded_rice,1.19,8012.999999999998,ASV_525,0.03057531511294147
2216,Rattus rattus,Mandena,1,female,38,22456,agroforest,0.45,18253,ASV_525,0.0149016600010957
3889,Rattus rattus,Andatsakala,3,male,146,18542,agriculture,1.46,11042,ASV_526,0.01856547726861075
3895,Rattus rattus,Andatsakala,3,male,20,13790,secondary_forest,2.08,9217,ASV_526,0.01996311164153194
3999,Rattus rattus,Andatsakala,3,female,47,13614,agroforest,1.08,7243.999999999999,ASV_526,0.03865267807840972
3998,Rattus rattus,Andatsakala,3,male,32,10820,agroforest,1.08,5164.999999999999,ASV_526,0.03368828654404646
3728,Rattus rattus,Andatsakala,2,male,124,23175,semi-intact_forest,2.6,12008.999999999998,ASV_526,0.02756266133733032
3978,Rattus rattus,Andatsakala,3,female,99,33338,flooded_rice,0.39,16749.999999999996,ASV_526,0.02071641791044775
3312,Rattus rattus,Sarahandrano,3,male,128,35354,agriculture,1.1,12950.999999999998,ASV_526,0.04478418654930122
3841,Rattus rattus,Andatsakala,3,male,118,15523,brushy_regrowth,1.71,8172.999999999998,ASV_526,0.0221460907867368
2574,Rattus rattus,Mandena,3,male,144,24247,agriculture,1.61,13277.999999999998,ASV_526,0.03524627202892001
2662,Rattus rattus,Mandena,3,male,140,30601,secondary_forest,2.78,17130,ASV_526,0.02755399883245766
3852,Rattus rattus,Andatsakala,3,female,130,22511,brushy_regrowth,1.71,14057.999999999998,ASV_526,0.02283397353819888
3812,Rattus rattus,Andatsakala,2,female,92,12119,flooded_rice,0.39,11259,ASV_5267,0.02167155164757083
2061,Mus musculus,Mandena,1,male,11.8,22636,agriculture,1.61,15814.999999999998,ASV_527,0.01707239962061333
2308,Microgale brevicaudata,Mandena,2,male,10.5,23667,agriculture,1.53,14318.999999999998,ASV_527,0.03959773727215588
2413,Mus musculus,Mandena,2,male,15,26483,flooded_rice,1.19,16090.999999999998,ASV_527,0.07762103038965883
2532,Mus musculus,Mandena,3,male,10,27894,brushy_regrowth,2.21,12839.999999999998,ASV_527,0.06799065420560747
2722,Rattus rattus,Mandena,3,male,115,26667,agroforest,0.45,15803.999999999998,ASV_527,0.03809162237408251
3162,Mus musculus,Sarahandrano,3,female,12.5,73561,brushy_regrowth,0.72,46856.99999999999,ASV_527,0.04155195595108522
2561,Mus musculus,Mandena,3,male,11.5,30404,agriculture,1.61,18413,ASV_527,0.04089501982295117
2735,Mus musculus,Mandena,3,female,13,11631,agroforest,0.45,7911.999999999999,ASV_527,0.04069767441860464
2786,Mus musculus,Sarahandrano,1,male,14.5,7990,brushy_regrowth,0.72,6964,ASV_527,0.04910970706490521
3084,Mus musculus,Sarahandrano,2,female,15,24489,village,0,12659.999999999998,ASV_527,0.034360189573459723
2967,Mus musculus,Sarahandrano,1,female,11,44168,village,0,31616.999999999996,ASV_527,0.03004712654584558
2378,Microgale brevicaudata,Mandena,2,male,12,21545,semi-intact_forest,3.49,18812.999999999996,ASV_5279,0.01291660022324987
2006,Microgale brevicaudata,Mandena,1,male,12.1,23329,brushy_regrowth,2.38,20840,ASV_528,0.01602687140115163
2101,Rattus rattus,Mandena,1,female,23,22791,agriculture,1.61,20379.999999999996,ASV_528,0.02114818449460255
2157,Microgale brevicaudata,Mandena,1,male,9.5,23250,flooded_rice,1.15,20999,ASV_528,0.02252488213724462
2109,Microgale brevicaudata,Mandena,1,female,7.5,23072,secondary_forest,2.78,20892,ASV_528,0.0816580509285851
2205,Rattus rattus,Mandena,1,female,71,28143,village,0,20971,ASV_528,0.03686042630298984
2027,Microgale brevicaudata,Mandena,1,male,10.5,18607,brushy_regrowth,2.38,17155,ASV_528,0.01486447099970853
2132,Microgale brevicaudata,Mandena,1,male,12,33853,semi-intact_forest,3.34,30055,ASV_528,0.04611545499916818
2293,Microgale brevicaudata,Mandena,2,male,10.5,166634,agriculture,1.53,150193,ASV_528,0.01117229165140852
2126,Microgale brevicaudata,Mandena,1,male,12.2,24700,secondary_forest,2.78,23246,ASV_528,0.0129484642519143
2329,Rattus rattus,Mandena,2,female,88,29363,agriculture,1.61,19619,ASV_528,0.02772822264131708
2287,Rattus rattus,Mandena,2,male,27,17517,brushy_regrowth,2.21,8589.999999999998,ASV_529,0.02095459837019789
2368,Rattus rattus,Mandena,2,male,69,28621,secondary_forest,2.78,14484.999999999998,ASV_529,0.03679668622713152
3915,Rattus rattus,Andatsakala,3,female,138,20295,secondary_forest,2.08,10881.999999999998,ASV_529,0.03326594376033817
2514,Rattus rattus,Mandena,3,male,117,19601,brushy_regrowth,2.21,10808.999999999998,ASV_529,0.07364233509112778
2672,Rattus rattus,Mandena,3,male,102,19275,secondary_forest,2.78,9838.999999999998,ASV_529,0.06067689805874581
2040,Rattus rattus,Mandena,1,male,19,25527,brushy_regrowth,2.21,12977.999999999998,ASV_529,0.03490522422561257
2572,Rattus rattus,Mandena,3,female,47,18088,agriculture,1.61,9958.999999999998,ASV_529,0.04458278943669042
2038,Rattus rattus,Mandena,1,female,110,36819,brushy_regrowth,2.21,12656.999999999998,ASV_529,0.07324010429011615
2762,Rattus rattus,Mandena,3,male,77,16818,village,0,11379.999999999998,ASV_5291,0.01889279437609842
2092,Rattus rattus,Mandena,1,female,50,29500,agriculture,1.61,19241,ASV_53,0.01756665453978482
2604,Rattus rattus,Mandena,3,male,118,20535,flooded_rice,1.19,15223.999999999998,ASV_53,0.05313977929584866
3103,Mus musculus,Sarahandrano,2,female,10,24413,village,0,19673,ASV_53,0.02434809129263456
3104,Rattus rattus,Sarahandrano,2,female,86,48683,village,0,21243.999999999996,ASV_53,0.21455469779702507
3114,Rattus rattus,Sarahandrano,2,male,99,87616,village,0,42506,ASV_53,0.223780172210982
3119,Rattus rattus,Sarahandrano,2,male,82,35810,village,0,21410.999999999996,ASV_53,0.01858857596562514
3559,Rattus rattus,Andatsakala,1,male,112,39203,secondary_forest,2.08,27541,ASV_53,0.0623071057695799
3568,Rattus rattus,Andatsakala,1,male,116,19631,secondary_forest,2.08,12794.999999999998,ASV_53,0.04056271981242673
3649,Rattus rattus,Andatsakala,1,male,75,49101,village,0,31262.999999999996,ASV_53,0.3592745417906151
3790,Rattus rattus,Andatsakala,2,female,28,25740,village,0,18763,ASV_53,0.0390662474018014
3970,Rattus rattus,Andatsakala,3,male,74,21364,village,0,12257,ASV_53,0.2215876641918904
3987,Rattus rattus,Andatsakala,3,male,82,22652,village,0,10580.999999999998,ASV_53,0.11549002929779796
4024,Rattus rattus,Andatsakala,3,female,46,19582,village,0,16443,ASV_53,0.01800158121997202
4025,Rattus rattus,Andatsakala,3,female,70,27031,village,0,19238,ASV_53,0.02224763488928162
4033,Rattus rattus,Andatsakala,3,female,82,19584,village,0,8743,ASV_53,0.02847992679858171
3689,Rattus rattus,Andatsakala,2,male,126,17057,agriculture,1.46,10358.999999999998,ASV_53,0.17221739550149628
3713,Rattus rattus,Andatsakala,2,female,104,73077,secondary_forest,2.08,49544,ASV_53,0.5027046665590182
4005,Rattus rattus,Andatsakala,3,female,44,24163,agroforest,1.08,15214.999999999998,ASV_53,0.5489976996385146
3821,Rattus rattus,Andatsakala,2,male,88,18177,village,0,8774.999999999998,ASV_53,0.19692307692307695
3726,Rattus rattus,Andatsakala,2,female,92,8412,secondary_forest,2.08,4510.999999999999,ASV_53,0.09155397916204834
2605,Rattus rattus,Mandena,3,female,118,24449,flooded_rice,1.19,19204,ASV_53,0.03186836075817537
3959,Rattus rattus,Andatsakala,3,female,76,22376,village,0,10023,ASV_53,0.11942532175995212
2220,Rattus rattus,Mandena,1,male,41,23821,village,0,19599,ASV_53,0.01520485739068319
3802,Rattus rattus,Andatsakala,2,female,70,16910,village,0,7047,ASV_53,0.05094366397048389
3638,Rattus rattus,Andatsakala,1,female,70,25396,village,0,11473.999999999998,ASV_53,0.03459996513857416
2508,Rattus rattus,Mandena,3,male,182,18124,brushy_regrowth,2.21,7996.999999999998,ASV_530,0.05239464799299738
2512,Rattus rattus,Mandena,3,male,124,33992,brushy_regrowth,2.21,15676.999999999998,ASV_530,0.02730114180008929
2138,Rattus rattus,Mandena,1,male,90,45753,semi-intact_forest,3.44,33382,ASV_530,0.01383979390090467
3995,Rattus rattus,Andatsakala,3,female,23,27004,agroforest,1.08,13790.999999999998,ASV_530,0.03212239866579653
2650,Rattus rattus,Mandena,3,male,65,19359,secondary_forest,2.78,11146.999999999998,ASV_531,0.02592625818605903
2675,Rattus rattus,Mandena,3,male,98,7286,secondary_forest,2.78,4337,ASV_531,0.01959880101452617
3981,Rattus rattus,Andatsakala,3,female,72,28553,village,0,11921.999999999998,ASV_531,0.02549907733601745
2856,Rattus rattus,Sarahandrano,1,male,128,31050,agriculture,1.1,16005.999999999998,ASV_531,0.02349119080344871
3438,Rattus rattus,Sarahandrano,3,female,85,27890,village,0,10656.999999999998,ASV_531,0.02683682086891245
3797,Rattus rattus,Andatsakala,2,female,70,32203,village,0,15181.999999999998,ASV_531,0.04821499143722829
2616,Rattus rattus,Mandena,3,male,132,23468,flooded_rice,1.19,13115.999999999998,ASV_531,0.02104300091491307
3801,Rattus rattus,Andatsakala,2,male,78,22764,village,0,11200.999999999998,ASV_531,0.06017319882153379
3452,Rattus rattus,Sarahandrano,3,female,117,25950,village,0,8950.999999999998,ASV_531,0.10780918333147135
2357,Rattus rattus,Mandena,2,female,42,8546,secondary_forest,2.78,4347,ASV_531,0.04393834828617437
2474,Rattus rattus,Mandena,2,male,95,21753,agroforest,0.45,10695.999999999998,ASV_532,0.02374719521316379
3650,Rattus rattus,Andatsakala,1,female,98,24443,village,0,10184.999999999998,ASV_532,0.03701521845851741
2242,Rattus rattus,Mandena,1,male,175,24414,agroforest,0.45,12280.999999999998,ASV_532,0.03590912792117906
2539,Rattus rattus,Mandena,3,male,31,21542,brushy_regrowth,2.21,9091.999999999998,ASV_5321,0.02617685877694677
3188,Mus musculus,Sarahandrano,3,female,6.8,31399,brushy_regrowth,0.72,19980,ASV_533,0.01896896896896896
3411,Mus musculus,Sarahandrano,3,male,9.6,31085,agroforest,2.11,17943.999999999996,ASV_533,0.02307177886758804
2520,Mus musculus,Mandena,3,male,11.5,25049,brushy_regrowth,2.21,13345.999999999998,ASV_533,0.02142964184025174
3632,Mus musculus,Andatsakala,1,female,13.8,27729,flooded_rice,0.4,15783.999999999998,ASV_533,0.01818297009630004
3838,Rattus rattus,Andatsakala,3,female,85,21560,brushy_regrowth,1.71,10557.999999999998,ASV_534,0.0452737260844857
2593,Mus musculus,Mandena,3,male,12.5,22215,flooded_rice,1.19,12793.999999999998,ASV_534,0.02673128028763483
3173,Rattus rattus,Sarahandrano,3,male,54,34444,brushy_regrowth,0.72,14659.999999999998,ASV_534,0.03049113233287858
3183,Rattus rattus,Sarahandrano,3,male,59,80090,brushy_regrowth,0.72,22807.999999999996,ASV_534,0.04993861802876184
2214,Mus musculus,Mandena,1,female,15,30013,agroforest,0.45,18589,ASV_534,0.04733982462746786
2354,Rattus rattus,Mandena,2,male,25,18157,secondary_forest,2.78,10819.999999999998,ASV_535,0.01848428835489833
2982,Rattus rattus,Sarahandrano,1,male,148,32666,village,0,16912.999999999996,ASV_535,0.02577898657837167
3988,Rattus rattus,Andatsakala,3,female,76,22937,village,0,9058.999999999998,ASV_535,0.028700739595981892
2981,Rattus rattus,Sarahandrano,1,male,44,22007,village,0,14243,ASV_535,0.02618830302604788
2115,Microgale brevicaudata,Mandena,1,male,10.4,16378,secondary_forest,2.78,12108,ASV_5351,0.01940865543442352
2306,Microgale brevicaudata,Mandena,2,male,10,18719,agriculture,1.53,10792.999999999998,ASV_536,0.02816640415083851
2519,Mus musculus,Mandena,3,female,5.8,21665,brushy_regrowth,2.38,12035.999999999998,ASV_536,0.01827849783981388
2629,Mus musculus,Mandena,3,female,11,16328,flooded_rice,1.19,10262.999999999998,ASV_536,0.02572347266881029
3015,Mus musculus,Sarahandrano,2,male,11.5,22057,brushy_regrowth,0.72,17678,ASV_536,0.01895010747822151
3195,Mus musculus,Sarahandrano,3,male,14.5,33670,brushy_regrowth,0.72,20578,ASV_536,0.01827194090776556
3594,Mus musculus,Andatsakala,1,male,11.6,11923,agroforest,1.08,5959.999999999999,ASV_536,0.0337248322147651
3596,Mus musculus,Andatsakala,1,male,11,12041,agroforest,1.08,5719.999999999999,ASV_536,0.02202797202797202
3089,Mus musculus,Sarahandrano,2,female,12.8,27086,flooded_rice,0.33,13201.999999999998,ASV_536,0.02984396303590364
2214,Mus musculus,Mandena,1,female,15,30013,agroforest,0.45,18589,ASV_536,0.10882780138791756
3846,Mus musculus,Andatsakala,3,male,14.5,55190,brushy_regrowth,1.71,33986,ASV_536,0.02498087447772612
2060,Mus musculus,Mandena,1,male,13,31295,agriculture,1.61,20270.999999999996,ASV_536,0.02555374673178432
2724,Rattus rattus,Mandena,3,male,61,18646,agroforest,0.45,13913,ASV_536,0.04125637892618415
2301,Mus musculus,Mandena,2,male,11.5,19566,agriculture,1.61,11690,ASV_5363,0.01958939264328484
2469,Rattus rattus,Mandena,2,female,33,33333,village,0,30602,ASV_537,0.01280962028625579
2602,Rattus rattus,Mandena,3,male,61,26012,flooded_rice,1.19,15687,ASV_537,0.035698348951361
3489,Rattus rattus,Sarahandrano,3,male,14.5,25000,village,0,22255,ASV_537,0.01667041114356324
3129,Rattus rattus,Sarahandrano,2,female,106,30263,agriculture,1.1,25968,ASV_537,0.0379313000616143
2486,Rattus rattus,Mandena,2,male,25.5,41008,village,0,19805.999999999996,ASV_538,0.02337675451883267
